ts,slice,iface,ip,rx,rxp,tx,txp,rtt_ms,loss,exists
2025-12-10T19:18:50.122716Z,mmtc,uesimtun2,10.47.0.2,17334,336,25484,506,1.191,0,1
2025-12-10T19:18:50.373003Z,embb,uesimtun0,10.45.0.2,133254,2651,142882,2402,1.320,0,1
2025-12-10T19:18:50.373003Z,urllc,uesimtun1,10.46.0.2,16616,317,24546,490,1.046,0,1
2025-12-10T19:18:50.373003Z,mmtc,uesimtun2,10.47.0.2,17539,340,25788,512,0.960,0,1
2025-12-10T19:18:50.623369Z,embb,uesimtun0,10.45.0.2,133419,2654,143126,2407,1.627,0,1
2025-12-10T19:18:50.623369Z,urllc,uesimtun1,10.46.0.2,16781,320,24790,495,1.242,0,1
2025-12-10T19:18:50.623369Z,mmtc,uesimtun2,10.47.0.2,17756,344,26072,518,1.055,0,1
2025-12-10T19:18:50.873542Z,embb,uesimtun0,10.45.0.2,134178,2669,143982,2422,1.600,0,1
2025-12-10T19:18:50.873542Z,urllc,uesimtun1,10.46.0.2,16946,323,25034,500,1.142,0,1
2025-12-10T19:18:50.873542Z,mmtc,uesimtun2,10.47.0.2,17973,348,26356,524,1.168,0,1
2025-12-10T19:18:51.122400Z,embb,uesimtun0,10.45.0.2,134680,2679,144584,2433,1.079,0,1
2025-12-10T19:18:51.122400Z,urllc,uesimtun1,10.46.0.2,17111,326,25278,505,1.063,0,1
2025-12-10T19:18:51.122400Z,mmtc,uesimtun2,10.47.0.2,18138,351,26600,529,1.362,0,1
2025-12-10T19:18:51.373028Z,embb,uesimtun0,10.45.0.2,137791,2742,147886,2488,1.286,0,1
2025-12-10T19:18:51.373028Z,urllc,uesimtun1,10.46.0.2,17316,330,25582,511,0.813,0,1
2025-12-10T19:18:51.373028Z,mmtc,uesimtun2,10.47.0.2,18383,356,26964,536,0.971,0,1
2025-12-10T19:18:51.622818Z,embb,uesimtun0,10.45.0.2,137956,2745,148130,2493,1.316,0,1
2025-12-10T19:18:51.622818Z,urllc,uesimtun1,10.46.0.2,17573,335,25926,518,0.961,0,1
2025-12-10T19:18:51.622818Z,mmtc,uesimtun2,10.47.0.2,18548,359,27208,541,0.855,0,1
2025-12-10T19:18:51.873010Z,embb,uesimtun0,10.45.0.2,138675,2759,148933,2507,1.652,0,1
2025-12-10T19:18:51.873010Z,urllc,uesimtun1,10.46.0.2,17738,338,26170,523,1.132,0,1
2025-12-10T19:18:51.873010Z,mmtc,uesimtun2,10.47.0.2,18753,363,27512,547,1.187,0,1
2025-12-10T19:18:52.122957Z,embb,uesimtun0,10.45.0.2,138840,2762,149237,2513,1.626,0,1
2025-12-10T19:18:52.122957Z,urllc,uesimtun1,10.46.0.2,17903,341,26414,528,1.197,0,1
2025-12-10T19:18:52.122957Z,mmtc,uesimtun2,10.47.0.2,18918,366,27756,552,1.088,0,1
2025-12-10T19:18:52.372610Z,embb,uesimtun0,10.45.0.2,141735,2819,152161,2561,1.359,0,1
2025-12-10T19:18:52.372610Z,urllc,uesimtun1,10.46.0.2,18068,344,26658,533,1.099,0,1
2025-12-10T19:18:52.372610Z,mmtc,uesimtun2,10.47.0.2,19163,371,28120,559,0.988,0,1
2025-12-10T19:18:52.623064Z,embb,uesimtun0,10.45.0.2,141900,2822,152405,2566,1.463,0,1
2025-12-10T19:18:52.623064Z,urllc,uesimtun1,10.46.0.2,18233,347,26902,538,1.127,0,1
2025-12-10T19:18:52.623064Z,mmtc,uesimtun2,10.47.0.2,19328,374,28364,564,0.883,0,1
2025-12-10T19:18:52.873334Z,embb,uesimtun0,10.45.0.2,142322,2830,152902,2575,1.449,0,1
2025-12-10T19:18:52.873334Z,urllc,uesimtun1,10.46.0.2,18398,350,27146,543,0.959,0,1
2025-12-10T19:18:52.873334Z,mmtc,uesimtun2,10.47.0.2,19493,377,28608,569,0.939,0,1
2025-12-10T19:18:53.122859Z,embb,uesimtun0,10.45.0.2,142487,2833,153146,2580,1.684,0,1
2025-12-10T19:18:53.122859Z,urllc,uesimtun1,10.46.0.2,18563,353,27390,548,1.090,0,1
2025-12-10T19:18:53.122859Z,mmtc,uesimtun2,10.47.0.2,19698,381,28912,575,1.049,0,1
2025-12-10T19:18:53.372679Z,embb,uesimtun0,10.45.0.2,144559,2874,155320,2616,1.584,0,1
2025-12-10T19:18:53.372679Z,urllc,uesimtun1,10.46.0.2,18808,358,27754,555,1.172,0,1
2025-12-10T19:18:53.372679Z,mmtc,uesimtun2,10.47.0.2,19863,384,29156,580,1.029,0,1
2025-12-10T19:18:53.623575Z,embb,uesimtun0,10.45.0.2,144724,2877,155564,2621,1.445,0,1
2025-12-10T19:18:53.623575Z,urllc,uesimtun1,10.46.0.2,19013,362,28058,561,1.006,0,1
2025-12-10T19:18:53.623575Z,mmtc,uesimtun2,10.47.0.2,20028,387,29400,585,1.187,0,1
2025-12-10T19:18:53.872854Z,embb,uesimtun0,10.45.0.2,145403,2890,156314,2634,1.330,0,1
2025-12-10T19:18:53.872854Z,urllc,uesimtun1,10.46.0.2,19178,365,28302,566,1.195,0,1
2025-12-10T19:18:53.872854Z,mmtc,uesimtun2,10.47.0.2,20233,391,29704,591,0.968,0,1
2025-12-10T19:18:54.123413Z,embb,uesimtun0,10.45.0.2,145568,2893,156558,2639,1.643,0,1
2025-12-10T19:18:54.123413Z,urllc,uesimtun1,10.46.0.2,19343,368,28546,571,1.163,0,1
2025-12-10T19:18:54.123413Z,mmtc,uesimtun2,10.47.0.2,20450,395,29988,597,1.242,0,1
2025-12-10T19:18:54.373011Z,embb,uesimtun0,10.45.0.2,147640,2934,158732,2675,1.672,0,1
2025-12-10T19:18:54.373011Z,urllc,uesimtun1,10.46.0.2,19548,372,28850,577,1.169,0,1
2025-12-10T19:18:54.373011Z,mmtc,uesimtun2,10.47.0.2,20707,400,30292,603,0.874,0,1
2025-12-10T19:18:54.623439Z,embb,uesimtun0,10.45.0.2,147805,2937,158976,2680,1.756,0,1
2025-12-10T19:18:54.623439Z,urllc,uesimtun1,10.46.0.2,19713,375,29094,582,1.108,0,1
2025-12-10T19:18:54.623439Z,mmtc,uesimtun2,10.47.0.2,20872,403,30536,608,1.075,0,1
2025-12-10T19:18:54.872701Z,embb,uesimtun0,10.45.0.2,148227,2945,159473,2689,1.265,0,1
2025-12-10T19:18:54.872701Z,urllc,uesimtun1,10.46.0.2,19878,378,29338,587,1.063,0,1
2025-12-10T19:18:54.872701Z,mmtc,uesimtun2,10.47.0.2,21089,407,30820,614,1.013,0,1
2025-12-10T19:18:55.123297Z,embb,uesimtun0,10.45.0.2,148392,2948,159717,2694,1.447,0,1
2025-12-10T19:18:55.123297Z,urllc,uesimtun1,10.46.0.2,20043,381,29582,592,0.973,0,1
2025-12-10T19:18:55.123297Z,mmtc,uesimtun2,10.47.0.2,21254,410,31064,619,1.070,0,1
2025-12-10T19:18:55.372636Z,embb,uesimtun0,10.45.0.2,149882,2977,161279,2720,3.278,0,1
2025-12-10T19:18:55.372636Z,urllc,uesimtun1,10.46.0.2,20208,384,29826,597,1.314,0,1
2025-12-10T19:18:55.372636Z,mmtc,uesimtun2,10.47.0.2,21539,416,31488,627,1.020,0,1
2025-12-10T19:18:55.622839Z,embb,uesimtun0,10.45.0.2,150047,2980,161523,2725,1.740,0,1
2025-12-10T19:18:55.622839Z,urllc,uesimtun1,10.46.0.2,20373,387,30070,602,1.152,0,1
2025-12-10T19:18:55.622839Z,mmtc,uesimtun2,10.47.0.2,21704,419,31732,632,1.082,0,1
2025-12-10T19:18:55.872745Z,embb,uesimtun0,10.45.0.2,150469,2988,162020,2734,1.474,0,1
2025-12-10T19:18:55.872745Z,urllc,uesimtun1,10.46.0.2,20538,390,30314,607,1.352,0,1
2025-12-10T19:18:55.872745Z,mmtc,uesimtun2,10.47.0.2,21909,423,32036,638,1.223,0,1
2025-12-10T19:18:56.123379Z,embb,uesimtun0,10.45.0.2,150634,2991,162264,2739,1.540,0,1
2025-12-10T19:18:56.123379Z,urllc,uesimtun1,10.46.0.2,20755,394,30598,613,0.993,0,1
2025-12-10T19:18:56.123379Z,mmtc,uesimtun2,10.47.0.2,22074,426,32280,643,0.909,0,1
2025-12-10T19:18:56.373373Z,embb,uesimtun0,10.45.0.2,151867,3015,163573,2761,1.258,0,1
2025-12-10T19:18:56.373373Z,urllc,uesimtun1,10.46.0.2,20920,397,30842,618,0.950,0,1
2025-12-10T19:18:56.373373Z,mmtc,uesimtun2,10.47.0.2,22279,430,32584,649,1.043,0,1
2025-12-10T19:18:56.623475Z,embb,uesimtun0,10.45.0.2,152032,3018,163817,2766,1.431,0,1
2025-12-10T19:18:56.623475Z,urllc,uesimtun1,10.46.0.2,21125,401,31146,624,1.157,0,1
2025-12-10T19:18:56.623475Z,mmtc,uesimtun2,10.47.0.2,22496,434,32828,654,1.041,0,1
2025-12-10T19:18:56.873260Z,embb,uesimtun0,10.45.0.2,152454,3026,164314,2775,1.434,0,1
2025-12-10T19:18:56.873260Z,urllc,uesimtun1,10.46.0.2,21382,406,31490,631,1.309,0,1
2025-12-10T19:18:56.873260Z,mmtc,uesimtun2,10.47.0.2,22661,437,33072,659,1.197,0,1
2025-12-10T19:18:57.123058Z,embb,uesimtun0,10.45.0.2,152619,3029,164558,2780,1.456,0,1
2025-12-10T19:18:57.123058Z,urllc,uesimtun1,10.46.0.2,21547,409,31734,636,0.947,0,1
2025-12-10T19:18:57.123058Z,mmtc,uesimtun2,10.47.0.2,22826,440,33316,664,0.867,0,1
2025-12-10T19:18:57.372618Z,embb,uesimtun0,10.45.0.2,154988,3076,167038,2821,1.303,0,1
2025-12-10T19:18:57.372618Z,urllc,uesimtun1,10.46.0.2,21752,413,32038,642,1.166,0,1
2025-12-10T19:18:57.372618Z,mmtc,uesimtun2,10.47.0.2,23031,444,33620,670,1.010,0,1
2025-12-10T19:18:57.622720Z,embb,uesimtun0,10.45.0.2,155153,3079,167282,2826,1.416,0,1
2025-12-10T19:18:57.622720Z,urllc,uesimtun1,10.46.0.2,21917,416,32282,647,0.983,0,1
2025-12-10T19:18:57.622720Z,mmtc,uesimtun2,10.47.0.2,23196,447,33864,675,0.968,0,1
2025-12-10T19:18:57.873250Z,embb,uesimtun0,10.45.0.2,155872,3093,168085,2840,1.247,0,1
2025-12-10T19:18:57.873250Z,urllc,uesimtun1,10.46.0.2,22122,420,32586,653,0.960,0,1
2025-12-10T19:18:57.873250Z,mmtc,uesimtun2,10.47.0.2,23361,450,34108,680,1.018,0,1
2025-12-10T19:18:58.123422Z,embb,uesimtun0,10.45.0.2,156037,3096,168329,2845,1.472,0,1
2025-12-10T19:18:58.123422Z,urllc,uesimtun1,10.46.0.2,22287,423,32830,658,1.131,0,1
2025-12-10T19:18:58.123422Z,mmtc,uesimtun2,10.47.0.2,23566,454,34412,686,1.074,0,1
2025-12-10T19:18:58.373500Z,embb,uesimtun0,10.45.0.2,158719,3150,171167,2892,1.290,0,1
2025-12-10T19:18:58.373500Z,urllc,uesimtun1,10.46.0.2,22452,426,33074,663,1.091,0,1
2025-12-10T19:18:58.373500Z,mmtc,uesimtun2,10.47.0.2,23863,460,34816,694,1.123,0,1
2025-12-10T19:18:58.623406Z,embb,uesimtun0,10.45.0.2,158884,3153,171411,2897,1.427,0,1
2025-12-10T19:18:58.623406Z,urllc,uesimtun1,10.46.0.2,22617,429,33318,668,1.027,0,1
2025-12-10T19:18:58.623406Z,mmtc,uesimtun2,10.47.0.2,24028,463,35060,699,0.952,0,1
2025-12-10T19:18:58.873168Z,embb,uesimtun0,10.45.0.2,159603,3167,172214,2911,1.233,0,1
2025-12-10T19:18:58.873168Z,urllc,uesimtun1,10.46.0.2,22834,433,33562,673,0.931,0,1
2025-12-10T19:18:58.873168Z,mmtc,uesimtun2,10.47.0.2,24245,467,35304,704,0.928,0,1
2025-12-10T19:18:59.122705Z,embb,uesimtun0,10.45.0.2,159768,3170,172458,2916,1.635,0,1
2025-12-10T19:18:59.122705Z,urllc,uesimtun1,10.46.0.2,23171,440,34026,682,1.143,0,1
2025-12-10T19:18:59.122705Z,mmtc,uesimtun2,10.47.0.2,24502,472,35648,711,1.769,0,1
2025-12-10T19:18:59.373088Z,embb,uesimtun0,10.45.0.2,162936,3233,175750,2970,1.884,0,1
2025-12-10T19:18:59.373088Z,urllc,uesimtun1,10.46.0.2,23388,444,34310,688,1.133,0,1
2025-12-10T19:18:59.373088Z,mmtc,uesimtun2,10.47.0.2,24667,475,35892,716,1.120,0,1
2025-12-10T19:18:59.622928Z,embb,uesimtun0,10.45.0.2,163101,3236,175994,2975,1.529,0,1
2025-12-10T19:18:59.622928Z,urllc,uesimtun1,10.46.0.2,23553,447,34554,693,1.004,0,1
2025-12-10T19:18:59.622928Z,mmtc,uesimtun2,10.47.0.2,24832,478,36136,721,0.854,0,1
2025-12-10T19:18:59.873327Z,embb,uesimtun0,10.45.0.2,163523,3244,176491,2984,1.316,0,1
2025-12-10T19:18:59.873327Z,urllc,uesimtun1,10.46.0.2,23718,450,34798,698,0.838,0,1
2025-12-10T19:18:59.873327Z,mmtc,uesimtun2,10.47.0.2,24997,481,36380,726,0.885,0,1
2025-12-10T19:19:00.123157Z,embb,uesimtun0,10.45.0.2,163688,3247,176735,2989,1.540,0,1
2025-12-10T19:19:00.123157Z,urllc,uesimtun1,10.46.0.2,23883,453,35042,703,0.931,0,1
2025-12-10T19:19:00.123157Z,mmtc,uesimtun2,10.47.0.2,25162,484,36624,731,1.023,0,1
2025-12-10T19:19:00.372506Z,embb,uesimtun0,10.45.0.2,166960,3312,180131,3045,1.546,0,1
2025-12-10T19:19:00.372506Z,urllc,uesimtun1,10.46.0.2,24048,456,35286,708,1.141,0,1
2025-12-10T19:19:00.372506Z,mmtc,uesimtun2,10.47.0.2,25447,490,37048,739,1.033,0,1
2025-12-10T19:19:00.622609Z,embb,uesimtun0,10.45.0.2,167125,3315,180375,3050,1.534,0,1
2025-12-10T19:19:00.622609Z,urllc,uesimtun1,10.46.0.2,24265,460,35570,714,1.058,0,1
2025-12-10T19:19:00.622609Z,mmtc,uesimtun2,10.47.0.2,25612,493,37292,744,1.202,0,1
2025-12-10T19:19:00.872897Z,embb,uesimtun0,10.45.0.2,167547,3323,180872,3059,5.526,0,1
2025-12-10T19:19:00.872897Z,urllc,uesimtun1,10.46.0.2,24430,463,35862,720,1.047,0,1
2025-12-10T19:19:00.872897Z,mmtc,uesimtun2,10.47.0.2,25777,496,37536,749,1.010,0,1
2025-12-10T19:19:01.122933Z,embb,uesimtun0,10.45.0.2,167712,3326,181116,3064,1.388,0,1
2025-12-10T19:19:01.122933Z,urllc,uesimtun1,10.46.0.2,24595,466,36106,725,1.052,0,1
2025-12-10T19:19:01.122933Z,mmtc,uesimtun2,10.47.0.2,26034,501,37880,756,0.954,0,1
2025-12-10T19:19:01.373400Z,embb,uesimtun0,10.45.0.2,170121,3374,183648,3106,1.573,0,1
2025-12-10T19:19:01.373400Z,urllc,uesimtun1,10.46.0.2,24760,469,36350,730,1.062,0,1
2025-12-10T19:19:01.373400Z,mmtc,uesimtun2,10.47.0.2,26371,508,38392,766,1.002,0,1
2025-12-10T19:19:01.623151Z,embb,uesimtun0,10.45.0.2,170286,3377,183892,3111,1.666,0,1
2025-12-10T19:19:01.623151Z,urllc,uesimtun1,10.46.0.2,24925,472,36594,735,1.212,0,1
2025-12-10T19:19:01.623151Z,mmtc,uesimtun2,10.47.0.2,26536,511,38636,771,1.177,0,1
2025-12-10T19:19:01.873345Z,embb,uesimtun0,10.45.0.2,170708,3385,184389,3120,5.688,0,1
2025-12-10T19:19:01.873345Z,urllc,uesimtun1,10.46.0.2,25090,475,36838,740,1.149,0,1
2025-12-10T19:19:01.873345Z,mmtc,uesimtun2,10.47.0.2,26701,514,38880,776,1.377,0,1
2025-12-10T19:19:02.122781Z,embb,uesimtun0,10.45.0.2,170873,3388,184633,3125,1.425,0,1
2025-12-10T19:19:02.122781Z,urllc,uesimtun1,10.46.0.2,25255,478,37082,745,1.166,0,1
2025-12-10T19:19:02.122781Z,mmtc,uesimtun2,10.47.0.2,26866,517,39124,781,1.067,0,1
2025-12-10T19:19:02.373113Z,embb,uesimtun0,10.45.0.2,173334,3437,187218,3168,1.327,0,1
2025-12-10T19:19:02.373113Z,urllc,uesimtun1,10.46.0.2,25420,481,37326,750,1.141,0,1
2025-12-10T19:19:02.373113Z,mmtc,uesimtun2,10.47.0.2,27031,520,39368,786,1.194,0,1
2025-12-10T19:19:02.623407Z,embb,uesimtun0,10.45.0.2,173499,3440,187462,3173,1.419,0,1
2025-12-10T19:19:02.623407Z,urllc,uesimtun1,10.46.0.2,25585,484,37570,755,0.996,0,1
2025-12-10T19:19:02.623407Z,mmtc,uesimtun2,10.47.0.2,27196,523,39612,791,1.155,0,1
2025-12-10T19:19:02.872354Z,embb,uesimtun0,10.45.0.2,174178,3453,188212,3186,1.219,0,1
2025-12-10T19:19:02.872354Z,urllc,uesimtun1,10.46.0.2,25750,487,37814,760,1.110,0,1
2025-12-10T19:19:02.872354Z,mmtc,uesimtun2,10.47.0.2,27361,526,39856,796,3.377,0,1
2025-12-10T19:19:03.122842Z,embb,uesimtun0,10.45.0.2,174343,3456,188456,3191,1.533,0,1
2025-12-10T19:19:03.122842Z,urllc,uesimtun1,10.46.0.2,25915,490,38058,765,1.075,0,1
2025-12-10T19:19:03.122842Z,mmtc,uesimtun2,10.47.0.2,27526,529,40100,801,0.944,0,1
2025-12-10T19:19:03.373231Z,embb,uesimtun0,10.45.0.2,175901,3487,190124,3219,1.157,0,1
2025-12-10T19:19:03.373231Z,urllc,uesimtun1,10.46.0.2,26080,493,38302,770,1.056,0,1
2025-12-10T19:19:03.373231Z,mmtc,uesimtun2,10.47.0.2,27771,534,40464,808,1.058,0,1
2025-12-10T19:19:03.622907Z,embb,uesimtun0,10.45.0.2,176066,3490,190368,3224,1.389,0,1
2025-12-10T19:19:03.622907Z,urllc,uesimtun1,10.46.0.2,26245,496,38546,775,1.130,0,1
2025-12-10T19:19:03.622907Z,mmtc,uesimtun2,10.47.0.2,27988,538,40748,814,1.307,0,1
2025-12-10T19:19:03.872711Z,embb,uesimtun0,10.45.0.2,176488,3498,190865,3233,1.167,0,1
2025-12-10T19:19:03.872711Z,urllc,uesimtun1,10.46.0.2,26462,500,38790,780,1.021,0,1
2025-12-10T19:19:03.872711Z,mmtc,uesimtun2,10.47.0.2,28153,541,40992,819,1.026,0,1
2025-12-10T19:19:04.123465Z,embb,uesimtun0,10.45.0.2,176653,3501,191109,3238,1.733,0,1
2025-12-10T19:19:04.123465Z,urllc,uesimtun1,10.46.0.2,26719,505,39094,786,1.162,0,1
2025-12-10T19:19:04.123465Z,mmtc,uesimtun2,10.47.0.2,28370,545,41276,825,1.083,0,1
2025-12-10T19:19:04.373832Z,embb,uesimtun0,10.45.0.2,179022,3548,193589,3279,1.368,0,1
2025-12-10T19:19:04.373832Z,urllc,uesimtun1,10.46.0.2,26884,508,39338,791,0.923,0,1
2025-12-10T19:19:04.373832Z,mmtc,uesimtun2,10.47.0.2,28535,548,41520,830,0.926,0,1
2025-12-10T19:19:04.622635Z,embb,uesimtun0,10.45.0.2,179187,3551,193833,3284,1.383,0,1
2025-12-10T19:19:04.622635Z,urllc,uesimtun1,10.46.0.2,27129,513,39702,798,0.991,0,1
2025-12-10T19:19:04.622635Z,mmtc,uesimtun2,10.47.0.2,28752,552,41804,836,1.120,0,1
2025-12-10T19:19:04.872965Z,embb,uesimtun0,10.45.0.2,179866,3564,194583,3297,1.456,0,1
2025-12-10T19:19:04.872965Z,urllc,uesimtun1,10.46.0.2,27346,517,39986,804,0.955,0,1
2025-12-10T19:19:04.872965Z,mmtc,uesimtun2,10.47.0.2,28917,555,42048,841,0.882,0,1
2025-12-10T19:19:05.122843Z,embb,uesimtun0,10.45.0.2,180031,3567,194827,3302,1.665,0,1
2025-12-10T19:19:05.122843Z,urllc,uesimtun1,10.46.0.2,27563,521,40270,810,1.052,0,1
2025-12-10T19:19:05.122843Z,mmtc,uesimtun2,10.47.0.2,29082,558,42292,846,1.038,0,1
2025-12-10T19:19:05.373055Z,embb,uesimtun0,10.45.0.2,182155,3609,197053,3339,1.697,0,1
2025-12-10T19:19:05.373055Z,urllc,uesimtun1,10.46.0.2,27768,525,40574,816,1.072,0,1
2025-12-10T19:19:05.373055Z,mmtc,uesimtun2,10.47.0.2,29299,562,42576,852,1.242,0,1
2025-12-10T19:19:05.622911Z,embb,uesimtun0,10.45.0.2,182372,3613,197337,3345,1.496,0,1
2025-12-10T19:19:05.622911Z,urllc,uesimtun1,10.46.0.2,27933,528,40818,821,1.127,0,1
2025-12-10T19:19:05.622911Z,mmtc,uesimtun2,10.47.0.2,29464,565,42820,857,1.459,0,1
2025-12-10T19:19:05.873171Z,embb,uesimtun0,10.45.0.2,182834,3622,197947,3356,1.105,0,1
2025-12-10T19:19:05.873171Z,urllc,uesimtun1,10.46.0.2,28098,531,41062,826,1.043,0,1
2025-12-10T19:19:05.873171Z,mmtc,uesimtun2,10.47.0.2,29669,569,43124,863,0.928,0,1
2025-12-10T19:19:06.122895Z,embb,uesimtun0,10.45.0.2,183256,3630,198384,3364,1.463,0,1
2025-12-10T19:19:06.122895Z,urllc,uesimtun1,10.46.0.2,28263,534,41306,831,0.953,0,1
2025-12-10T19:19:06.122895Z,mmtc,uesimtun2,10.47.0.2,29834,572,43368,868,1.039,0,1
2025-12-10T19:19:06.373110Z,embb,uesimtun0,10.45.0.2,186070,3687,201379,3414,1.609,0,1
2025-12-10T19:19:06.373110Z,urllc,uesimtun1,10.46.0.2,28428,537,41550,836,1.128,0,1
2025-12-10T19:19:06.373110Z,mmtc,uesimtun2,10.47.0.2,29999,575,43612,873,0.982,0,1
2025-12-10T19:19:06.622961Z,embb,uesimtun0,10.45.0.2,186287,3691,201623,3419,1.787,0,1
2025-12-10T19:19:06.622961Z,urllc,uesimtun1,10.46.0.2,28673,542,41914,843,1.323,0,1
2025-12-10T19:19:06.622961Z,mmtc,uesimtun2,10.47.0.2,30164,578,43856,878,1.121,0,1
2025-12-10T19:19:06.872999Z,embb,uesimtun0,10.45.0.2,186709,3699,202120,3428,1.234,0,1
2025-12-10T19:19:06.872999Z,urllc,uesimtun1,10.46.0.2,28838,545,42158,848,0.996,0,1
2025-12-10T19:19:06.872999Z,mmtc,uesimtun2,10.47.0.2,30329,581,44100,883,1.026,0,1
2025-12-10T19:19:07.123014Z,embb,uesimtun0,10.45.0.2,187211,3709,202722,3439,1.547,0,1
2025-12-10T19:19:07.123014Z,urllc,uesimtun1,10.46.0.2,29003,548,42402,853,1.109,0,1
2025-12-10T19:19:07.123014Z,mmtc,uesimtun2,10.47.0.2,30546,585,44384,889,0.973,0,1
2025-12-10T19:19:07.373110Z,embb,uesimtun0,10.45.0.2,190026,3764,205602,3486,1.465,0,1
2025-12-10T19:19:07.373110Z,urllc,uesimtun1,10.46.0.2,29168,551,42646,858,0.981,0,1
2025-12-10T19:19:07.373110Z,mmtc,uesimtun2,10.47.0.2,30803,590,44728,896,0.936,0,1
2025-12-10T19:19:07.623347Z,embb,uesimtun0,10.45.0.2,190191,3767,205846,3491,1.548,0,1
2025-12-10T19:19:07.623347Z,urllc,uesimtun1,10.46.0.2,29333,554,42890,863,1.039,0,1
2025-12-10T19:19:07.623347Z,mmtc,uesimtun2,10.47.0.2,30968,593,44972,901,1.095,0,1
2025-12-10T19:19:07.872817Z,embb,uesimtun0,10.45.0.2,190653,3776,206396,3501,1.403,0,1
2025-12-10T19:19:07.872817Z,urllc,uesimtun1,10.46.0.2,29498,557,43134,868,1.166,0,1
2025-12-10T19:19:07.872817Z,mmtc,uesimtun2,10.47.0.2,31133,596,45216,906,1.026,0,1
2025-12-10T19:19:08.123350Z,embb,uesimtun0,10.45.0.2,191115,3785,206946,3511,1.338,0,1
2025-12-10T19:19:08.123350Z,urllc,uesimtun1,10.46.0.2,29663,560,43378,873,1.149,0,1
2025-12-10T19:19:08.123350Z,mmtc,uesimtun2,10.47.0.2,31390,601,45520,912,1.054,0,1
2025-12-10T19:19:08.373403Z,embb,uesimtun0,10.45.0.2,194467,3852,210447,3569,1.208,0,1
2025-12-10T19:19:08.373403Z,urllc,uesimtun1,10.46.0.2,29960,566,43782,881,0.934,0,1
2025-12-10T19:19:08.373403Z,mmtc,uesimtun2,10.47.0.2,31555,604,45764,917,0.901,0,1
2025-12-10T19:19:08.623569Z,embb,uesimtun0,10.45.0.2,194632,3855,210691,3574,1.438,0,1
2025-12-10T19:19:08.623569Z,urllc,uesimtun1,10.46.0.2,30125,569,44026,886,1.095,0,1
2025-12-10T19:19:08.623569Z,mmtc,uesimtun2,10.47.0.2,31772,608,46048,923,1.041,0,1
2025-12-10T19:19:08.872909Z,embb,uesimtun0,10.45.0.2,195054,3863,211188,3583,0.974,0,1
2025-12-10T19:19:08.872909Z,urllc,uesimtun1,10.46.0.2,30382,574,44370,893,0.916,0,1
2025-12-10T19:19:08.872909Z,mmtc,uesimtun2,10.47.0.2,32017,613,46412,930,0.956,0,1
2025-12-10T19:19:09.123360Z,embb,uesimtun0,10.45.0.2,195219,3866,211432,3588,1.394,0,1
2025-12-10T19:19:09.123360Z,urllc,uesimtun1,10.46.0.2,30547,577,44614,898,1.040,0,1
2025-12-10T19:19:09.123360Z,mmtc,uesimtun2,10.47.0.2,32234,617,46696,936,1.156,0,1
2025-12-10T19:19:09.372892Z,embb,uesimtun0,10.45.0.2,198643,3936,215091,3649,1.363,0,1
2025-12-10T19:19:09.372892Z,urllc,uesimtun1,10.46.0.2,30752,581,44918,904,1.000,0,1
2025-12-10T19:19:09.372892Z,mmtc,uesimtun2,10.47.0.2,32491,622,47040,943,2.638,0,1
2025-12-10T19:19:09.623452Z,embb,uesimtun0,10.45.0.2,198808,3939,215335,3654,1.573,0,1
2025-12-10T19:19:09.623452Z,urllc,uesimtun1,10.46.0.2,30969,585,45202,910,1.002,0,1
2025-12-10T19:19:09.623452Z,mmtc,uesimtun2,10.47.0.2,32748,627,47384,950,0.980,0,1
2025-12-10T19:19:09.872593Z,embb,uesimtun0,10.45.0.2,199310,3949,215937,3665,1.408,0,1
2025-12-10T19:19:09.872593Z,urllc,uesimtun1,10.46.0.2,31134,588,45446,915,1.262,0,1
2025-12-10T19:19:09.872593Z,mmtc,uesimtun2,10.47.0.2,32913,630,47628,955,1.187,0,1
2025-12-10T19:19:10.123475Z,embb,uesimtun0,10.45.0.2,199475,3952,216181,3670,1.549,0,1
2025-12-10T19:19:10.123475Z,urllc,uesimtun1,10.46.0.2,31391,593,45790,922,1.108,0,1
2025-12-10T19:19:10.123475Z,mmtc,uesimtun2,10.47.0.2,33078,633,47872,960,1.035,0,1
2025-12-10T19:19:10.372672Z,embb,uesimtun0,10.45.0.2,201535,3993,218355,3706,1.300,0,1
2025-12-10T19:19:10.372672Z,urllc,uesimtun1,10.46.0.2,31596,597,46094,928,1.009,0,1
2025-12-10T19:19:10.372672Z,mmtc,uesimtun2,10.47.0.2,33283,637,48176,966,0.928,0,1
2025-12-10T19:19:10.623377Z,embb,uesimtun0,10.45.0.2,201700,3996,218599,3711,1.370,0,1
2025-12-10T19:19:10.623377Z,urllc,uesimtun1,10.46.0.2,31801,601,46398,934,0.918,0,1
2025-12-10T19:19:10.623377Z,mmtc,uesimtun2,10.47.0.2,33448,640,48420,971,0.922,0,1
2025-12-10T19:19:10.873324Z,embb,uesimtun0,10.45.0.2,201865,3999,218843,3716,1.456,0,1
2025-12-10T19:19:10.873324Z,urllc,uesimtun1,10.46.0.2,31966,604,46642,939,0.951,0,1
2025-12-10T19:19:10.873324Z,mmtc,uesimtun2,10.47.0.2,33693,645,48784,978,1.019,0,1
