ts,embb_rate,urllc_rate,mmtc_rate,action,reason,embb_bps,urllc_bps,mmtc_bps,embb_rtt_ms,urllc_rtt_ms,mmtc_rtt_ms
2025-12-11T19:17:41.618399Z,50mbit,10mbit,800kbit,restore_embb_50mbit,urllc stable,0,0,0,234.87744331359863,0.26879310607910156,0.8035659790039062
2025-12-11T19:17:42.233361Z,50mbit,10mbit,800kbit,none,,0,0,0,121.82660102844238,0.26879310607910156,1.0296344757080078
2025-12-11T19:17:42.733436Z,50mbit,10mbit,800kbit,none,,0,0,0,121.8390941619873,0.16908645629882812,0.385284423828125
2025-12-11T19:17:43.234038Z,50mbit,10mbit,800kbit,none,,0,0,0,121.8564510345459,0.1616954803466797,0.3967761993408203
2025-12-11T19:17:43.734328Z,50mbit,10mbit,800kbit,none,,0,0,0,121.8529224395752,0.1616954803466797,0.40450096130371094
2025-12-11T19:17:44.234310Z,50mbit,10mbit,800kbit,none,,0,0,0,0.29883384704589844,0.17256736755371094,0.4040241241455078
2025-12-11T19:17:44.733915Z,50mbit,10mbit,800kbit,none,,0,0,0,0.31676292419433594,0.17976760864257812,0.17652511596679688
2025-12-11T19:17:45.234361Z,50mbit,10mbit,800kbit,none,,0,0,0,0.30694007873535156,0.17261505126953125,0.18672943115234375
2025-12-11T19:17:45.734027Z,50mbit,10mbit,800kbit,none,,0,0,0,0.30198097229003906,0.16813278198242188,0.17218589782714844
2025-12-11T19:17:46.234000Z,50mbit,10mbit,800kbit,none,,0,0,0,0.3044605255126953,0.15916824340820312,0.1770496368408203
2025-12-11T19:17:46.734288Z,50mbit,10mbit,800kbit,none,,0,0,0,0.310516357421875,0.1594066619873047,0.1720428466796875
2025-12-11T19:17:47.234001Z,50mbit,10mbit,800kbit,none,,0,0,0,0.30951499938964844,0.1586437225341797,0.1720428466796875
2025-12-11T19:17:48.128874Z,50mbit,10mbit,800kbit,none,,0,0,0,0.32367706298828125,0.16336441040039062,0.1956462860107422
2025-12-11T19:17:48.234054Z,50mbit,10mbit,800kbit,none,,0,0,0,0.30837059020996094,0.1636981964111328,0.18630027770996094
2025-12-11T19:17:48.734494Z,50mbit,10mbit,800kbit,none,,0,0,0,23.105144500732422,0.20232200622558594,0.18777847290039062
2025-12-11T19:17:49.233886Z,50mbit,10mbit,800kbit,none,,0,0,0,23.0926513671875,0.19669532775878906,0.19311904907226562
2025-12-11T19:17:49.734402Z,50mbit,10mbit,800kbit,none,,0,0,0,85.3477954864502,0.2457141876220703,0.33397674560546875
2025-12-11T19:17:50.233514Z,50mbit,10mbit,800kbit,none,,0,0,0,85.34479141235352,0.2457141876220703,0.31189918518066406
2025-12-11T19:17:50.734220Z,50mbit,10mbit,800kbit,none,,0,0,0,101.6782283782959,0.2632617950439453,0.32973289489746094
2025-12-11T19:17:51.234068Z,50mbit,10mbit,800kbit,none,,13200,13200,13200,78.87969017028809,0.2933025360107422,0.3283977508544922
2025-12-11T19:17:51.733998Z,50mbit,10mbit,800kbit,none,,32048,32048,32048,92.17963218688965,0.2688407897949219,0.32100677490234375
2025-12-11T19:17:52.233873Z,50mbit,10mbit,800kbit,none,,3472,3472,3472,29.915285110473633,0.29587745666503906,0.17991065979003906
2025-12-11T19:17:52.733981Z,50mbit,10mbit,800kbit,none,,39616,39616,39616,42.136335372924805,0.24442672729492188,0.18057823181152344
2025-12-11T19:17:53.233944Z,50mbit,10mbit,800kbit,none,,1920,1920,1920,25.79827308654785,0.2510547637939453,0.173187255859375
2025-12-11T19:17:53.734542Z,50mbit,10mbit,800kbit,none,,33584,33584,33584,56.180667877197266,0.24290084838867188,0.18138885498046875
2025-12-11T19:17:54.233809Z,50mbit,10mbit,800kbit,none,,3840,3840,3840,43.05391311645508,0.25582313537597656,0.177764892578125
2025-12-11T19:17:54.734006Z,50mbit,10mbit,800kbit,none,,34416,34416,34416,138.39306831359863,0.2620220184326172,0.21505355834960938
2025-12-11T19:17:55.233526Z,50mbit,10mbit,800kbit,none,,0,0,0,126.27067565917969,0.26760101318359375,0.35266876220703125
2025-12-11T19:17:55.993830Z,50mbit,10mbit,800kbit,none,,35520,35520,35520,126.90229415893555,0.2490997314453125,0.6140708923339844
2025-12-11T19:17:56.233919Z,50mbit,10mbit,800kbit,none,,11040,11040,11040,96.49667739868164,0.2296924591064453,0.6253719329833984
2025-12-11T19:17:56.733512Z,25mbit,10mbit,800kbit,set_embb_25mbit,urllc_rtt=0.362,42048,42048,42048,165.80395698547363,0.36215782165527344,0.6672382354736328
2025-12-11T19:17:57.233983Z,25mbit,10mbit,800kbit,none,,5456,5456,5456,70.47085762023926,0.3273487091064453,0.65155029296875
2025-12-11T19:17:57.734412Z,25mbit,10mbit,800kbit,none,,43136,43136,43136,70.47085762023926,0.3273487091064453,13.672733306884766
2025-12-11T19:17:58.233658Z,25mbit,10mbit,800kbit,none,,0,0,0,70.38135528564453,0.33321380615234375,13.41409683227539
2025-12-11T19:17:58.734116Z,25mbit,10mbit,800kbit,none,,2512,2512,2512,69.74377632141113,0.33283233642578125,13.393402099609375
